order_id,customer_id,customer_name,order_date,order_amount
11176,225,Vanessa Taylor,2026-04-21,75.94
11177,318,Andrew Chen,2026-04-21,57.69
11178,292,Nicole Moore,2026-04-22,67.98
11179,385,Rachel Baker,2026-04-22,140.59
11180,391,Andrew Green,2026-04-22,36.25
11181,248,Olivia Thomas,2026-04-23,144.88
11182,251,Brian Martinez,2026-04-23,77.17
11183,396,Nicole Carter,2026-04-24,63.52
11184,259,Emily Mitchell,2026-04-25,98.6
11185,385,Rachel Baker,2026-04-25,76.33
11186,213,Sarah Lewis,2026-04-26,41.04
11187,241,James King,2026-04-26,237.53
11188,216,Anthony Jackson,2026-04-27,293.98
11189,304,Rachel Chen,2026-04-28,95.04
11190,378,Robert Garcia,2026-04-28,30.14
11191,400,Andrew Baker,2026-04-28,120.74
11192,263,Olivia Green,2026-04-29,84.62
11193,291,Jason Lopez,2026-04-29,21.13
11194,203,Emily Davis,2026-04-30,50.07
11195,266,James Baker,2026-04-30,192.12
11196,304,Rachel Chen,2026-04-30,52.99
11197,373,Samantha Young,2026-05-01,63.81
11198,394,Kevin Harris,2026-05-01,21.2
11199,307,Lauren Green,2026-05-02,79.06
11200,236,Olivia Young,2026-05-03,193.34
11201,258,Rachel Moore,2026-05-03,384.51
11202,278,Eric Lewis,2026-05-03,92.56
11203,206,Brian Scott,2026-05-04,38.43
11204,258,Rachel Moore,2026-05-04,55.31
11205,314,Jessica Thomas,2026-05-04,129.61
11206,261,Anthony Davis,2026-05-05,81.36
11207,319,Jason Taylor,2026-05-05,157.32
11208,348,Sarah Walker,2026-05-05,25.35
11209,257,Robert Brown,2026-05-06,173.6
11210,267,Amanda Moore,2026-05-06,77.22
11211,366,Marcus Garcia,2026-05-08,85.24
11212,338,Anthony Green,2026-05-09,52.74
11213,341,Daniel Moore,2026-05-09,166.46
11214,354,Maria Carter,2026-05-09,131.93
11215,391,Andrew Green,2026-05-09,139.04
11216,398,Nicole Chen,2026-05-09,97.25
11217,250,Christopher Garcia,2026-05-10,92.11
11218,278,Eric Lewis,2026-05-10,103.57
11219,210,Sarah Lopez,2026-05-11,76.75
11220,256,Anthony Scott,2026-05-11,121.92
11221,205,Eric Reed,2026-05-12,45.36
11222,281,Marcus Carter,2026-05-12,26.45
11223,359,Kevin Garcia,2026-05-12,168.51
11224,393,David Jackson,2026-05-12,65.92
11225,335,Lauren Nelson,2026-05-14,241.66
11226,338,Anthony Green,2026-05-14,23.47
11227,387,Anthony Reed,2026-05-14,94.29
11228,351,Sarah Lopez,2026-05-15,47.54
11229,262,Brian Taylor,2026-05-16,310.51
11230,269,Ashley Mitchell,2026-05-16,78.11
11231,399,Nicole Martinez,2026-05-16,111.02
11232,400,Andrew Baker,2026-05-16,20.32
11233,219,Justin Nelson,2026-05-17,66.96
11234,254,Maria Hall,2026-05-17,173.37
11235,213,Sarah Lewis,2026-05-18,61.47
11236,299,Anthony Green,2026-05-18,62.43
11237,373,Samantha Young,2026-05-19,125.56
11238,299,Anthony Green,2026-05-20,101.08
11239,302,Michael Anderson,2026-05-20,16.05
11240,323,Olivia Baker,2026-05-20,160.88
11241,379,Ashley Lewis,2026-05-20,47.23
11242,259,Emily Mitchell,2026-05-21,109.12
11243,281,Marcus Carter,2026-05-22,106.9
11244,285,Kevin Lopez,2026-05-22,43.65
11245,344,Michelle Clark,2026-05-22,218.72
11246,250,Christopher Garcia,2026-05-25,193.66
11247,311,Daniel Adams,2026-05-25,68.32
11248,317,Andrew Clark,2026-05-25,275.64
11249,276,Jessica Martinez,2026-05-27,101.74
11250,233,Michael Mitchell,2026-05-28,38.62
11251,272,Ashley Young,2026-05-28,20.34
11252,236,Olivia Young,2026-05-29,102.3
11253,338,Anthony Green,2026-05-29,27.94
11254,366,Marcus Garcia,2026-05-29,66.57
11255,370,Marcus White,2026-05-29,95.9
11256,298,Brian Carter,2026-05-30,131.94
11257,332,Jessica King,2026-05-30,97.79
11258,336,Jason Jackson,2026-05-30,114.43
11259,228,Christopher Nelson,2026-05-31,39.11
11260,265,Robert Adams,2026-05-31,100.31
11261,253,Brian Young,2026-06-01,261.12
11262,259,Emily Mitchell,2026-06-01,64.45
11263,252,Natalie Mitchell,2026-06-02,60.38
11264,281,Marcus Carter,2026-06-02,76.66
11265,308,David Clark,2026-06-03,33.64
11266,360,Anthony Johnson,2026-06-03,75.19
11267,382,Emily White,2026-06-03,32.67
11268,219,Justin Nelson,2026-06-04,54.7
11269,254,Maria Hall,2026-06-04,28.37
11270,321,Michael Mitchell,2026-06-04,62.13
11271,322,Christopher Carter,2026-06-05,162.29
11272,324,Daniel Davis,2026-06-05,23.91
11273,386,Brandon Nelson,2026-06-05,124.0
11274,254,Maria Hall,2026-06-06,160.63
11275,288,Jessica Young,2026-06-06,79.03
11276,291,Jason Lopez,2026-06-06,40.77
11277,390,Sarah Lopez,2026-06-06,100.24
11278,234,Nicole Lopez,2026-06-07,70.66
11279,262,Brian Taylor,2026-06-07,84.9
11280,336,Jason Jackson,2026-06-07,131.78
11281,351,Sarah Lopez,2026-06-07,58.08
11282,201,Samantha Reed,2026-06-08,109.97
11283,203,Emily Davis,2026-06-08,104.54
11284,310,Brandon Young,2026-06-08,37.72
11285,232,Rachel Lewis,2026-06-09,49.36
11286,325,James Davis,2026-06-09,91.51
11287,333,Kevin Lewis,2026-06-09,495.0
11288,203,Emily Davis,2026-06-12,62.46
11289,242,Robert Green,2026-06-12,118.98
11290,240,Natalie Lopez,2026-06-13,187.22
11291,292,Nicole Moore,2026-06-13,26.64
11292,346,Robert Davis,2026-06-13,21.85
11293,211,Ashley Davis,2026-06-14,46.23
11294,248,Olivia Thomas,2026-06-14,218.58
11295,290,Brian Jackson,2026-06-14,106.91
11296,330,Vanessa Lewis,2026-06-14,157.08
11297,339,Eric Wright,2026-06-14,29.9
11298,391,Andrew Green,2026-06-14,79.57
11299,204,Robert Johnson,2026-06-15,54.23
11300,288,Jessica Young,2026-06-15,77.63
11301,344,Michelle Clark,2026-06-15,137.27
11302,216,Anthony Jackson,2026-06-16,41.7
11303,286,Vanessa Wilson,2026-06-16,38.45
11304,320,Kevin Chen,2026-06-16,88.0
11305,315,Vanessa Brown,2026-06-17,43.26
11306,395,Ashley Nelson,2026-06-17,122.34
11307,205,Eric Reed,2026-06-18,210.69
11308,228,Christopher Nelson,2026-06-18,83.92
11309,274,Michelle Mitchell,2026-06-18,88.24
11310,278,Eric Lewis,2026-06-18,70.21
11311,310,Brandon Young,2026-06-18,57.0
11312,337,Ashley Mitchell,2026-06-18,22.42
11313,352,Natalie Young,2026-06-18,24.37
11314,374,Michael Wilson,2026-06-18,69.08
11315,383,Robert Nelson,2026-06-18,60.65
11316,210,Sarah Lopez,2026-06-19,75.83
11317,305,Eric Carter,2026-06-20,192.34
11318,317,Andrew Clark,2026-06-20,9.27
11319,320,Kevin Chen,2026-06-20,206.36
11320,326,Michelle Walker,2026-06-20,123.69
11321,368,Brian Jackson,2026-06-20,41.94
11322,259,Emily Mitchell,2026-06-21,56.25
11323,308,David Clark,2026-06-21,88.02
11324,315,Vanessa Brown,2026-06-21,92.24
11325,371,Brandon Scott,2026-06-21,104.58
11326,374,Michael Wilson,2026-06-22,31.04
11327,220,Sarah Green,2026-06-23,103.39
11328,348,Sarah Walker,2026-06-23,48.27
11329,362,Michelle Walker,2026-06-23,414.02
11330,270,Megan Carter,2026-06-24,99.14
11331,353,James Davis,2026-06-24,108.24
11332,391,Andrew Green,2026-06-24,121.55
11333,271,Natalie Taylor,2026-06-25,258.92
11334,293,Jason White,2026-06-27,58.05
11335,341,Daniel Moore,2026-06-27,134.55
11336,287,Brandon Reed,2026-06-28,35.11
11337,394,Kevin Harris,2026-06-28,45.37
11338,264,Vanessa Wilson,2026-06-29,66.83
11339,254,Maria Hall,2026-06-30,140.16
11340,256,Anthony Scott,2026-06-30,21.03
11341,283,Christopher Davis,2026-06-30,100.38
11342,394,Kevin Harris,2026-06-30,220.4
11343,239,Megan Garcia,2026-07-01,270.59
11344,316,Anthony Green,2026-07-02,102.16
11345,356,Amanda Lopez,2026-07-02,49.37
11346,342,Brian Young,2026-07-03,44.64
11347,346,Robert Davis,2026-07-03,130.84
11348,398,Nicole Chen,2026-07-03,21.96
11349,279,Anthony Martinez,2026-07-04,156.43
11350,289,David Baker,2026-07-04,133.16
11351,329,Olivia Lopez,2026-07-04,544.05
11352,374,Michael Wilson,2026-07-04,32.74
11353,266,James Baker,2026-07-05,18.01
11354,289,David Baker,2026-07-05,77.01
11355,368,Brian Jackson,2026-07-05,104.66
11356,206,Brian Scott,2026-07-06,25.81
11357,210,Sarah Lopez,2026-07-06,53.3
11358,283,Christopher Davis,2026-07-06,43.3
11359,351,Sarah Lopez,2026-07-06,37.35
11360,354,Maria Carter,2026-07-07,82.79
11361,330,Vanessa Lewis,2026-07-08,29.8
11362,348,Sarah Walker,2026-07-08,62.53
11363,371,Brandon Scott,2026-07-09,120.67
11364,247,Rachel Young,2026-07-10,129.61
11365,269,Ashley Mitchell,2026-07-10,21.45
11366,282,Megan Moore,2026-07-10,90.11
11367,299,Anthony Green,2026-07-10,31.0
11368,259,Emily Mitchell,2026-07-11,52.37
11369,282,Megan Moore,2026-07-11,146.93
11370,329,Olivia Lopez,2026-07-11,155.27
11371,264,Vanessa Wilson,2026-07-12,274.98
11372,387,Anthony Reed,2026-07-12,266.61
11373,250,Christopher Garcia,2026-07-13,40.28
11374,363,Megan Harris,2026-07-13,33.5
11375,243,Daniel Lopez,2026-07-14,25.41
11376,256,Anthony Scott,2026-07-14,125.05
11377,269,Ashley Mitchell,2026-07-14,80.3
11378,282,Megan Moore,2026-07-14,50.26
11379,302,Michael Anderson,2026-07-14,62.11
11380,368,Brian Jackson,2026-07-14,37.99
11381,375,Nicole Scott,2026-07-14,18.58
11382,325,James Davis,2026-07-15,483.32
11383,377,Brandon Reed,2026-07-15,11.27
11384,395,Ashley Nelson,2026-07-15,442.37
11385,261,Anthony Davis,2026-07-17,157.31
11386,212,Lauren Hall,2026-07-18,38.41
11387,247,Rachel Young,2026-07-18,423.68
11388,253,Brian Young,2026-07-18,79.47
11389,321,Michael Mitchell,2026-07-18,105.11
11390,343,Christopher White,2026-07-18,112.16
11391,363,Megan Harris,2026-07-18,45.98
11392,378,Robert Garcia,2026-07-18,82.24
11393,218,Megan Martinez,2026-07-19,23.61
11394,229,Christopher Hall,2026-07-19,95.43
11395,249,David Thomas,2026-07-19,95.64
11396,335,Lauren Nelson,2026-07-19,50.13
11397,218,Megan Martinez,2026-07-20,18.31
11398,327,Maria Lopez,2026-07-20,60.97
11399,253,Brian Young,2026-07-21,156.94
11400,305,Eric Carter,2026-07-21,52.04
11401,325,James Davis,2026-07-21,105.48
11402,202,Sarah Scott,2026-07-22,54.32
11403,227,Nicole Reed,2026-07-22,37.76
11404,240,Natalie Lopez,2026-07-22,358.17
11405,370,Marcus White,2026-07-23,23.77
11406,211,Ashley Davis,2026-07-24,72.71
11407,306,Eric Martinez,2026-07-24,42.0
11408,328,Eric Harris,2026-07-24,224.3
11409,224,Jessica Garcia,2026-07-25,121.7
11410,377,Brandon Reed,2026-07-25,339.82
11411,362,Michelle Walker,2026-07-26,210.09
11412,233,Michael Mitchell,2026-07-27,80.98
11413,267,Amanda Moore,2026-07-27,213.09
11414,274,Michelle Mitchell,2026-07-27,41.25
11415,312,Samantha Clark,2026-07-27,150.32
11416,366,Marcus Garcia,2026-07-27,45.76
11417,355,James Nelson,2026-07-29,39.51
11418,251,Brian Martinez,2026-07-30,77.32
11419,281,Marcus Carter,2026-07-30,86.55
11420,322,Christopher Carter,2026-07-30,66.2
11421,350,Megan Davis,2026-07-30,128.73
11422,268,Emily Lopez,2026-07-31,127.17
11423,277,Jessica Davis,2026-07-31,304.63
11424,287,Brandon Reed,2026-07-31,38.33
11425,299,Anthony Green,2026-07-31,65.86
11426,363,Megan Harris,2026-07-31,138.27
11427,207,Michelle Lewis,2026-08-01,156.81
11428,392,Brandon Davis,2026-08-01,280.96
11429,235,Anthony Anderson,2026-08-02,57.0
11430,320,Kevin Chen,2026-08-02,72.39
11431,342,Brian Young,2026-08-02,31.29
11432,231,James Scott,2026-08-03,62.45
11433,271,Natalie Taylor,2026-08-03,83.38
11434,298,Brian Carter,2026-08-03,243.14
11435,246,Nicole Martinez,2026-08-04,158.86
11436,398,Nicole Chen,2026-08-04,105.12
11437,301,Samantha Taylor,2026-08-05,57.16
11438,350,Megan Davis,2026-08-05,98.96
11439,385,Rachel Baker,2026-08-05,33.85
11440,214,Ashley Wright,2026-08-06,182.37
11441,215,Samantha Wright,2026-08-06,85.56
11442,308,David Clark,2026-08-06,210.61
11443,364,Robert Baker,2026-08-06,142.22
11444,380,Rachel Johnson,2026-08-06,82.49
11445,283,Christopher Davis,2026-08-07,67.39
11446,362,Michelle Walker,2026-08-07,59.35
11447,364,Robert Baker,2026-08-08,123.13
11448,274,Michelle Mitchell,2026-08-09,163.93
11449,349,Anthony Davis,2026-08-09,122.07
11450,397,James Brown,2026-08-09,41.71
11451,255,Samantha Brown,2026-08-10,80.75
11452,301,Samantha Taylor,2026-08-10,31.32
11453,339,Eric Wright,2026-08-10,56.2
11454,213,Sarah Lewis,2026-08-11,139.59
11455,384,Andrew Lopez,2026-08-11,351.07
11456,387,Anthony Reed,2026-08-11,33.63
11457,242,Robert Green,2026-08-12,41.04
11458,386,Brandon Nelson,2026-08-12,55.2
11459,265,Robert Adams,2026-08-13,84.76
11460,341,Daniel Moore,2026-08-13,56.15
11461,216,Anthony Jackson,2026-08-14,168.54
11462,320,Kevin Chen,2026-08-14,17.27
11463,348,Sarah Walker,2026-08-14,66.95
11464,265,Robert Adams,2026-08-15,66.95
11465,279,Anthony Martinez,2026-08-15,107.44
11466,381,Marcus Brown,2026-08-15,48.74
11467,383,Robert Nelson,2026-08-15,20.05
11468,388,James Young,2026-08-15,25.0
11469,324,Daniel Davis,2026-08-16,28.08
11470,219,Justin Nelson,2026-08-17,197.74
11471,223,Amanda Martinez,2026-08-17,74.58
11472,235,Anthony Anderson,2026-08-17,85.49
11473,371,Brandon Scott,2026-08-18,35.87
11474,243,Daniel Lopez,2026-08-19,45.35
11475,237,Jason Carter,2026-08-20,102.76
11476,345,Rachel Reed,2026-08-20,100.1
11477,252,Natalie Mitchell,2026-08-21,85.4
11478,262,Brian Taylor,2026-08-21,64.38
11479,310,Brandon Young,2026-08-22,66.21
11480,328,Eric Harris,2026-08-22,113.26
11481,358,Emily King,2026-08-22,142.16
11482,227,Nicole Reed,2026-08-24,70.78
11483,300,Emily Green,2026-08-24,112.15
11484,219,Justin Nelson,2026-08-25,62.91
11485,222,Natalie Jackson,2026-08-25,197.26
11486,352,Natalie Young,2026-08-25,66.06
11487,214,Ashley Wright,2026-08-26,64.5
11488,395,Ashley Nelson,2026-08-26,650.0
11489,305,Eric Carter,2026-08-27,100.07
11490,341,Daniel Moore,2026-08-27,25.67
11491,280,Eric Walker,2026-08-28,35.64
11492,340,Ashley Wright,2026-08-28,38.22
11493,361,Eric Mitchell,2026-08-28,132.44
11494,389,Anthony Adams,2026-08-28,48.39
11495,207,Michelle Lewis,2026-08-30,103.85
11496,209,Marcus Wilson,2026-08-30,68.98
11497,228,Christopher Nelson,2026-08-31,67.98
11498,254,Maria Hall,2026-08-31,28.78
11499,286,Vanessa Wilson,2026-08-31,248.41
11500,399,Nicole Martinez,2026-08-31,90.69
